
B&B
,,9.0,1665
,,8.0,1666
,,9.0,1667
,,8.0,1668
,,7.0,1669
,,6.0,1670
,,5.0,1671
,,6.0,1672
,,7.0,1673
,,8.0,1674
,,9.0,1675
,,10.0,1676
,,9.0,1677
,,8.0,1678
,,9.0,1679
,,10.0,1680
,,11.0,1681
,,10.0,1682
,,11.0,1683
,,10.0,1684
,,9.0,1685
,,8.0,1686
,,7.0,1687
,,6.0,1688
,,7.0,1689
,,6.0,1690
,,5.0,1691
,,6.0,1692
,,7.0,1693
,,6.0,1694
,,5.0,1695
,,4.0,1696
,,5.0,1697
,,4.0,1698
,,3.0,1699
,,2.0,1700
,,3.0,1701
,,4.0,1702
,,5.0,1703
,,6.0,1704
,,7.0,1705
,,8.0,1706
,,9.0,1707
,,8.0,1708
,,7.0,1709
,,8.0,1710
,,9.0,1711
,,10.0,1712
,,11.0,1713
,,10.0,1714
,,9.0,1715
,,8.0,1716
,,7.0,1717
,,6.0,1718
,,7.0,1719
,,8.0,1720
,,9.0,1721
,,10.0,1722
,,11.0,1723
,,10.0,1724
,,9.0,1725
,,8.0,1726
,,9.0,1727
,,10.0,1728
,,11.0,1729
,,12.0,1730
,,13.0,1731
,,14.0,1732
,,15.0,1733
,,16.0,1734
